date,temperature,rainfall,humidity,wind_speed,year,month,season,frost_risk
2024-05-22,20.2,0.2,43.58,7.71,2024,5,Spring,0
2024-05-23,18.88,2.2,58.33,6.96,2024,5,Spring,0
2024-05-24,19.27,2.5,57.5,8.27,2024,5,Spring,0
2024-05-25,21.18,0.1,38.58,11.12,2024,5,Spring,0
2024-05-26,22.16,0.0,28.75,10.05,2024,5,Spring,0
2024-05-27,23.01,0.0,23.0,9.88,2024,5,Spring,0
2024-05-28,22.1,0.0,21.67,10.31,2024,5,Spring,0
2024-05-29,22.39,0.0,17.92,9.39,2024,5,Spring,0
2024-05-30,22.49,0.0,19.25,9.6,2024,5,Spring,0
2024-05-31,21.27,0.0,21.96,9.92,2024,5,Spring,0
2024-06-01,21.56,0.0,20.71,10.39,2024,6,Monsoon,0
2024-06-02,20.05,0.1,34.54,10.45,2024,6,Monsoon,0
2024-06-03,20.98,0.1,29.83,10.61,2024,6,Monsoon,0
2024-06-04,20.68,0.1,32.71,11.29,2024,6,Monsoon,0
2024-06-05,19.46,0.9,41.21,8.67,2024,6,Monsoon,0
2024-06-06,18.32,0.0,45.21,9.47,2024,6,Monsoon,0
2024-06-07,19.34,0.0,40.5,11.03,2024,6,Monsoon,0
2024-06-08,19.62,0.0,37.58,8.28,2024,6,Monsoon,0
2024-06-09,19.82,0.0,35.0,8.76,2024,6,Monsoon,0
2024-06-10,21.06,0.0,28.08,8.84,2024,6,Monsoon,0
2024-06-11,21.76,0.0,25.83,8.61,2024,6,Monsoon,0
2024-06-12,22.31,0.0,24.42,10.17,2024,6,Monsoon,0
2024-06-13,22.69,0.0,26.83,10.82,2024,6,Monsoon,0
2024-06-14,22.52,0.0,28.92,10.17,2024,6,Monsoon,0
2024-06-15,23.14,0.0,29.54,10.43,2024,6,Monsoon,0
2024-06-16,23.53,0.0,33.46,10.88,2024,6,Monsoon,0
2024-06-17,24.46,0.0,30.75,11.5,2024,6,Monsoon,0
2024-06-18,24.09,0.1,34.33,12.98,2024,6,Monsoon,0
2024-06-19,22.58,0.4,37.71,10.59,2024,6,Monsoon,0
2024-06-20,19.35,1.4,53.79,6.98,2024,6,Monsoon,0
2024-06-21,18.56,5.9,60.83,4.24,2024,6,Monsoon,0
2024-06-22,19.08,2.4,62.04,5.05,2024,6,Monsoon,0
2024-06-23,19.65,8.7,66.42,4.65,2024,6,Monsoon,0
2024-06-24,19.52,8.2,73.54,5.0,2024,6,Monsoon,0
2024-06-25,19.62,4.5,75.96,4.98,2024,6,Monsoon,0
2024-06-26,19.64,12.8,79.88,4.96,2024,6,Monsoon,0
2024-06-27,18.17,16.1,86.83,4.11,2024,6,Monsoon,0
2024-06-28,18.32,20.4,85.38,5.02,2024,6,Monsoon,0
2024-06-29,18.15,10.2,86.67,4.33,2024,6,Monsoon,0
2024-06-30,18.6,1.7,85.88,6.08,2024,6,Monsoon,0
2024-07-01,18.44,2.4,87.96,5.21,2024,7,Monsoon,0
2024-07-02,18.04,10.0,92.25,4.52,2024,7,Monsoon,0
2024-07-03,18.38,6.7,89.71,5.54,2024,7,Monsoon,0
2024-07-04,18.04,4.6,90.83,3.72,2024,7,Monsoon,0
2024-07-05,17.45,9.0,90.12,4.13,2024,7,Monsoon,0
2024-07-06,17.37,3.7,87.79,5.14,2024,7,Monsoon,0
2024-07-07,17.25,1.7,88.5,4.0,2024,7,Monsoon,0
2024-07-08,17.51,6.8,89.71,4.82,2024,7,Monsoon,0
2024-07-09,17.82,2.2,86.88,4.58,2024,7,Monsoon,0
2024-07-10,17.96,2.3,87.25,5.45,2024,7,Monsoon,0
2024-07-11,18.22,1.1,85.62,7.15,2024,7,Monsoon,0
2024-07-12,18.09,0.6,81.46,5.65,2024,7,Monsoon,0
2024-07-13,17.5,0.2,80.33,5.12,2024,7,Monsoon,0
2024-07-14,17.67,1.9,83.62,4.46,2024,7,Monsoon,0
2024-07-15,18.18,5.5,86.12,3.68,2024,7,Monsoon,0
2024-07-16,18.42,6.7,87.08,5.01,2024,7,Monsoon,0
2024-07-17,18.5,3.8,89.33,6.03,2024,7,Monsoon,0
2024-07-18,18.86,3.1,87.71,5.98,2024,7,Monsoon,0
2024-07-19,18.92,2.7,86.0,5.68,2024,7,Monsoon,0
2024-07-20,18.82,1.8,86.42,4.72,2024,7,Monsoon,0
2024-07-21,18.64,15.1,90.08,4.38,2024,7,Monsoon,0
2024-07-22,18.51,6.4,89.67,5.13,2024,7,Monsoon,0
2024-07-23,18.67,3.8,88.17,5.25,2024,7,Monsoon,0
2024-07-24,18.38,3.9,88.33,4.51,2024,7,Monsoon,0
2024-07-25,18.71,4.4,89.46,4.17,2024,7,Monsoon,0
2024-07-26,18.63,2.9,90.62,4.52,2024,7,Monsoon,0
2024-07-27,18.64,8.4,89.67,3.55,2024,7,Monsoon,0
2024-07-28,19.87,17.3,82.33,5.18,2024,7,Monsoon,0
2024-07-29,19.78,3.4,86.12,5.33,2024,7,Monsoon,0
2024-07-30,19.35,9.1,90.58,5.28,2024,7,Monsoon,0
2024-07-31,19.18,19.1,89.67,6.1,2024,7,Monsoon,0
2024-08-01,18.13,34.5,88.0,4.01,2024,8,Monsoon,0
2024-08-02,17.67,50.8,88.38,3.4,2024,8,Monsoon,0
2024-08-03,18.18,2.1,82.79,4.02,2024,8,Monsoon,0
2024-08-04,17.93,7.3,88.79,6.48,2024,8,Monsoon,0
2024-08-05,17.65,17.4,91.5,4.25,2024,8,Monsoon,0
2024-08-06,17.79,7.9,93.46,3.76,2024,8,Monsoon,0
2024-08-07,17.09,21.7,93.83,3.69,2024,8,Monsoon,0
2024-08-08,17.24,14.4,90.83,3.37,2024,8,Monsoon,0
2024-08-09,17.18,3.4,90.25,4.0,2024,8,Monsoon,0
2024-08-10,16.78,6.9,91.67,4.6,2024,8,Monsoon,0
2024-08-11,16.75,6.9,91.21,3.52,2024,8,Monsoon,0
2024-08-12,16.55,2.8,91.67,3.64,2024,8,Monsoon,0
2024-08-13,17.18,13.8,92.58,3.42,2024,8,Monsoon,0
2024-08-14,17.4,9.3,94.75,4.14,2024,8,Monsoon,0
2024-08-15,17.61,14.3,91.29,3.14,2024,8,Monsoon,0
2024-08-16,17.8,6.8,88.17,3.41,2024,8,Monsoon,0
2024-08-17,17.43,12.6,89.62,3.7,2024,8,Monsoon,0
2024-08-18,17.74,1.8,88.33,6.51,2024,8,Monsoon,0
2024-08-19,17.44,0.4,88.0,5.87,2024,8,Monsoon,0
2024-08-20,16.59,5.2,91.54,3.86,2024,8,Monsoon,0
2024-08-21,16.8,1.4,88.12,5.52,2024,8,Monsoon,0
2024-08-22,16.5,0.5,86.25,6.32,2024,8,Monsoon,0
2024-08-23,16.54,2.9,89.79,4.9,2024,8,Monsoon,0
2024-08-24,16.75,9.6,87.75,3.8,2024,8,Monsoon,0
2024-08-25,17.75,2.3,83.96,5.35,2024,8,Monsoon,0
2024-08-26,17.55,7.6,85.04,5.13,2024,8,Monsoon,0
2024-08-27,16.58,9.2,87.5,3.22,2024,8,Monsoon,0
2024-08-28,16.75,6.4,88.96,3.88,2024,8,Monsoon,0
2024-08-29,16.25,5.1,90.67,3.71,2024,8,Monsoon,0
2024-08-30,16.53,11.2,87.71,4.04,2024,8,Monsoon,0
2024-08-31,17.97,0.8,82.5,5.15,2024,8,Monsoon,0
2024-09-01,17.21,7.1,91.04,3.6,2024,9,Monsoon,0
2024-09-02,16.29,15.1,92.04,3.4,2024,9,Monsoon,0
2024-09-03,16.43,30.3,88.25,3.85,2024,9,Monsoon,0
2024-09-04,15.88,12.3,91.71,3.63,2024,9,Monsoon,0
2024-09-05,15.55,10.2,91.92,3.09,2024,9,Monsoon,0
2024-09-06,15.87,12.2,91.46,3.41,2024,9,Monsoon,0
2024-09-07,15.86,14.0,90.71,3.69,2024,9,Monsoon,0
2024-09-08,16.73,14.7,87.04,4.38,2024,9,Monsoon,0
2024-09-09,17.08,9.0,86.67,3.63,2024,9,Monsoon,0
2024-09-10,16.22,9.4,88.42,2.94,2024,9,Monsoon,0
2024-09-11,16.53,7.8,83.12,4.92,2024,9,Monsoon,0
2024-09-12,16.1,8.9,86.54,4.6,2024,9,Monsoon,0
2024-09-13,15.13,9.1,84.5,4.66,2024,9,Monsoon,0
2024-09-14,15.14,3.6,83.58,5.08,2024,9,Monsoon,0
2024-09-15,14.75,2.7,85.62,4.6,2024,9,Monsoon,0
2024-09-16,14.95,0.4,85.58,5.45,2024,9,Monsoon,0
2024-09-17,15.1,4.7,88.25,3.93,2024,9,Monsoon,0
2024-09-18,15.47,0.7,78.67,4.86,2024,9,Monsoon,0
2024-09-19,16.01,3.8,75.33,3.58,2024,9,Monsoon,0
2024-09-20,17.32,0.0,77.75,4.2,2024,9,Monsoon,0
2024-09-21,16.3,0.5,87.92,4.61,2024,9,Monsoon,0
2024-09-22,16.67,0.2,86.62,4.89,2024,9,Monsoon,0
2024-09-23,17.48,3.3,86.38,3.55,2024,9,Monsoon,0
2024-09-24,17.2,2.0,85.92,4.39,2024,9,Monsoon,0
2024-09-25,16.15,2.8,89.08,4.66,2024,9,Monsoon,0
2024-09-26,15.84,2.9,90.0,4.15,2024,9,Monsoon,0
2024-09-27,15.65,1.5,84.33,5.92,2024,9,Monsoon,0
2024-09-28,14.8,0.1,88.17,5.87,2024,9,Monsoon,0
2024-09-29,14.49,0.0,87.17,4.77,2024,9,Monsoon,0
2024-09-30,14.44,0.0,84.75,6.32,2024,9,Monsoon,0
2024-10-01,14.74,0.0,81.88,7.49,2024,10,Autumn,0
2024-10-02,14.72,0.0,72.58,6.7,2024,10,Autumn,0
2024-10-03,14.98,0.0,70.29,5.32,2024,10,Autumn,0
2024-10-04,14.42,0.1,74.79,5.33,2024,10,Autumn,0
2024-10-05,13.65,0.1,74.04,5.21,2024,10,Autumn,0
2024-10-06,13.58,0.0,71.17,6.05,2024,10,Autumn,0
2024-10-07,13.78,1.0,71.5,4.78,2024,10,Autumn,0
2024-10-08,12.46,2.5,83.33,5.02,2024,10,Autumn,0
2024-10-09,12.57,0.0,76.42,5.21,2024,10,Autumn,0
2024-10-10,12.65,0.6,61.38,6.14,2024,10,Autumn,0
2024-10-11,12.14,0.0,65.75,5.83,2024,10,Autumn,0
2024-10-12,12.32,0.0,68.79,5.14,2024,10,Autumn,0
2024-10-13,12.72,0.0,70.88,5.29,2024,10,Autumn,0
2024-10-14,12.36,0.7,75.46,5.04,2024,10,Autumn,0
2024-10-15,12.86,0.0,68.42,7.88,2024,10,Autumn,0
2024-10-16,12.09,0.0,70.33,6.8,2024,10,Autumn,0
2024-10-17,12.77,0.0,63.75,6.62,2024,10,Autumn,0
2024-10-18,12.42,0.0,67.67,7.45,2024,10,Autumn,0
2024-10-19,12.3,0.0,67.5,5.34,2024,10,Autumn,0
2024-10-20,12.1,0.0,67.29,5.33,2024,10,Autumn,0
2024-10-21,11.22,0.2,73.83,5.18,2024,10,Autumn,0
2024-10-22,11.26,0.1,74.46,4.68,2024,10,Autumn,0
2024-10-23,12.35,0.4,58.58,4.7,2024,10,Autumn,0
2024-10-24,12.59,0.0,51.08,6.04,2024,10,Autumn,0
2024-10-25,12.68,0.0,50.62,7.11,2024,10,Autumn,0
2024-10-26,13.52,0.0,53.12,5.25,2024,10,Autumn,0
2024-10-27,11.97,0.0,72.33,4.82,2024,10,Autumn,0
2024-10-28,12.2,0.0,82.42,5.14,2024,10,Autumn,0
2024-10-29,12.22,0.0,78.08,5.17,2024,10,Autumn,0
2024-10-30,13.52,0.0,60.88,6.67,2024,10,Autumn,0
2024-10-31,13.54,0.0,50.04,8.81,2024,10,Autumn,0
2024-11-01,12.49,0.0,56.58,7.69,2024,11,Autumn,0
2024-11-02,11.05,0.0,65.46,4.59,2024,11,Autumn,0
2024-11-03,11.2,0.0,73.83,4.78,2024,11,Autumn,0
2024-11-04,11.45,0.0,69.62,5.32,2024,11,Autumn,0
2024-11-05,10.15,0.3,80.71,5.49,2024,11,Autumn,0
2024-11-06,10.68,0.0,79.67,4.55,2024,11,Autumn,0
2024-11-07,10.52,0.0,82.5,4.88,2024,11,Autumn,0
2024-11-08,10.23,0.0,86.38,4.87,2024,11,Autumn,0
2024-11-09,10.32,0.0,81.67,4.48,2024,11,Autumn,0
2024-11-10,9.94,0.0,80.92,5.18,2024,11,Autumn,0
2024-11-11,10.11,0.7,76.12,4.42,2024,11,Autumn,0
2024-11-12,9.28,0.0,73.83,4.85,2024,11,Autumn,0
2024-11-13,9.22,0.0,60.88,5.08,2024,11,Autumn,0
2024-11-14,8.92,0.0,58.33,4.02,2024,11,Autumn,0
2024-11-15,8.6,0.0,62.54,4.95,2024,11,Autumn,0
2024-11-16,7.52,0.0,62.96,5.42,2024,11,Autumn,0
2024-11-17,7.28,0.0,64.96,4.4,2024,11,Autumn,0
2024-11-18,7.52,0.0,69.67,3.91,2024,11,Autumn,0
2024-11-19,7.05,0.0,71.12,4.13,2024,11,Autumn,0
2024-11-20,6.79,0.0,65.58,4.35,2024,11,Autumn,0
2024-11-21,6.92,0.0,65.38,3.99,2024,11,Autumn,0
2024-11-22,6.75,0.0,64.12,4.3,2024,11,Autumn,0
2024-11-23,6.87,0.0,63.25,5.06,2024,11,Autumn,0
2024-11-24,7.02,0.0,57.79,5.26,2024,11,Autumn,0
2024-11-25,5.96,0.0,60.42,4.57,2024,11,Autumn,0
2024-11-26,5.55,0.0,65.12,4.83,2024,11,Autumn,0
2024-11-27,5.23,0.0,61.96,4.57,2024,11,Autumn,0
2024-11-28,5.32,0.0,62.5,3.78,2024,11,Autumn,0
2024-11-29,5.55,0.0,68.79,3.9,2024,11,Autumn,0
2024-11-30,6.52,0.0,56.0,3.63,2024,11,Autumn,0
2024-12-01,7.09,0.0,53.25,3.8,2024,12,Winter,0
2024-12-02,6.34,0.0,47.21,4.03,2024,12,Winter,0
2024-12-03,6.4,0.0,46.62,4.48,2024,12,Winter,0
2024-12-04,5.92,0.0,52.62,5.18,2024,12,Winter,0
2024-12-05,5.03,0.0,49.25,3.98,2024,12,Winter,0
2024-12-06,4.31,0.0,51.67,4.13,2024,12,Winter,0
2024-12-07,2.92,0.0,53.71,4.28,2024,12,Winter,0
2024-12-08,1.6,8.6,59.33,8.02,2024,12,Winter,0
2024-12-09,0.02,2.7,72.62,3.75,2024,12,Winter,0
2024-12-10,1.58,0.0,45.92,5.02,2024,12,Winter,0
2024-12-11,4.08,0.0,38.08,4.01,2024,12,Winter,0
2024-12-12,2.81,0.0,44.62,5.45,2024,12,Winter,0
2024-12-13,2.96,0.0,38.42,4.95,2024,12,Winter,0
2024-12-14,5.77,0.0,23.67,4.86,2024,12,Winter,0
2024-12-15,7.33,0.0,27.25,3.74,2024,12,Winter,0
2024-12-16,7.38,0.0,35.54,2.89,2024,12,Winter,0
2024-12-17,4.82,0.0,54.71,5.54,2024,12,Winter,0
2024-12-18,3.76,0.0,55.08,3.93,2024,12,Winter,0
2024-12-19,3.53,0.0,58.25,4.08,2024,12,Winter,0
2024-12-20,2.48,0.0,58.33,3.85,2024,12,Winter,0
2024-12-21,3.0,0.0,52.79,3.61,2024,12,Winter,0
2024-12-22,3.81,0.0,51.79,3.49,2024,12,Winter,0
2024-12-23,0.58,7.9,73.54,5.52,2024,12,Winter,0
2024-12-24,1.02,4.0,81.33,4.59,2024,12,Winter,0
2024-12-25,-0.21,0.0,75.62,3.6,2024,12,Winter,1
2024-12-26,2.27,0.0,66.58,4.15,2024,12,Winter,0
2024-12-27,1.78,10.1,75.83,7.9,2024,12,Winter,0
2024-12-28,2.19,24.5,85.96,8.09,2024,12,Winter,0
2024-12-29,2.17,0.0,79.33,5.17,2024,12,Winter,0
2024-12-30,3.56,0.0,54.0,4.78,2024,12,Winter,0
2024-12-31,4.32,0.0,53.79,3.47,2024,12,Winter,0
